index,pmu_name,captured_at,soc,fracsec_raw,fracsec_count,lag_ms,raw_hex,raw_bytes
97,pmu-1,2026-09-07T04:58:33.3769125Z,1788757125,180000,180000,-11803.087,aa01005800016a9e44850002bf2000004293fa1cbdf98a314293f974be0611c0429400bebdf4ab464293ff88be072f9c4294034dbdc3a1514293f4eabe0184354270041739100000000000000000000000000000000fb222,88
98,pmu-2,2026-09-07T04:58:33.3769125Z,1788757125,420000,420000,-12043.087,aa01005800016a9e4485000668a00000426bfabcc000faed426c1073c0007c8d426bfdebc0005988426bff02c00044e1426becbdc000694f426bf4bbc000f2ac426ffd7936eb851f000000000000000000000000000db0e0,88
99,pmu-4,2026-09-07T04:58:33.3769125Z,1788757125,20000,20000,-11643.087,aa01005800016a9e448500004e20000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb426ffb0738575c2900000000000000000000000000038dfe,88
100,pmu-1,2026-09-07T04:58:33.377539Z,1788757125,200000,200000,-11822.461,aa01005800016a9e448500030d4000004299fe8e3e8622954299f9853e7588154299fcd83e884dd6429a001b3e757b83429a06693e8b4c044299f82a3e83cab542700495372147ae00000000000000000000000000008d20,88
101,pmu-4,2026-09-07T04:58:33.377539Z,1788757125,40000,40000,-11662.461,aa01005800016a9e448500009c4000004253f984c0309d4c42540124c030f0384253ff6dc03189644254058cc0314b0342540242c030fd3842540376c0307b20426ff7d7b8828f5c0000000000000000000000000004b683,88
102,pmu-2,2026-09-07T04:58:33.377539Z,1788757125,440000,440000,-12062.461,aa01005800016a9e44850006b6c000004277fb2fbfd259c3427814b0bfd098354277fd89bfd081e84277f738bfcf8bad4277e33dbfcfa4514277ee64bfd10386426ff788b8f35c29000000000000000000000000000edfec,88
103,pmu-5,2026-09-07T04:58:33.4201848Z,1788757125,560000,560000,-12139.815,aa01005800016a9e448500088b8000004299f1703e82870b4299ff513e759e504299f49e3e90de224299f6453e705a564299f8503e6fb8364299f84e3e790f2a427000cf391051ec000000000000000000000000000ce300,88
104,pmu-3,2026-09-07T04:58:33.4201848Z,1788757125,360000,360000,-11939.815,aa01005800016a9e448500057e4000004287ff6fbf58b44042880685bf5d75914287f7edbf669e904287fe96bf61e73842880d5cbf6410754287f8c1bf5c0d5e4270036c391f70a4000000000000000000000000000a245e,88
105,pmu-1,2026-09-07T04:58:33.4201848Z,1788757125,220000,220000,-11799.815,aa01005800016a9e448500035b600000429ffc9b3f215b44429ff6843f1c5299429ffdca3f22764b42a003bc3f1e7cac42a002f23f289519429ffbf53f237f3c426fffe3b8c051ec0000000000000000000000000001c978,88
106,pmu-2,2026-09-07T04:58:33.4201848Z,1788757125,460000,460000,-12039.815,aa01005800016a9e4485000704e000004281ff46bfa166c342820a3abfa181d74281fc96bfa0edf04281fd11bf9fc8534281eecdbf9f55904281f888bfa105e9426ff6acb78ccccd000000000000000000000000000fd4b9,88
107,pmu-4,2026-09-07T04:58:33.4201848Z,1788757125,60000,60000,-11639.815,aa01005800016a9e44850000ea600000425ffcbcc0188497426009f9c01928fe426002bec018d0e1425ffbc8c019ab8a425ffa3ec0188e17425ffe55c018ee4842700103393bd70a000000000000000000000000000514f0,88
108,pmu-3,2026-09-07T04:58:33.4655629Z,1788757125,380000,380000,-11914.437,aa01005800016a9e44850005cc600000428dfb41beee186c428e0878bef5376f428dfc09bf05903f428dfa1cbefe7124428e0b63bf021860428df78dbef97d2c427005e03848f5c3000000000000000000000000000b5548,88
109,pmu-5,2026-09-07T04:58:33.4655629Z,1788757125,580000,580000,-12114.437,aa01005800016a9e44850008d9a00000429ff01f3f20de25429ffc343f1ed8c7429ff5183f295038429ff4f83f1d48c8429ff80e3f1da8a7429ff45d3f1e54804270092b392b3333000000000000000000000000000d8dcd,88
110,pmu-3,2026-09-07T04:58:33.4655629Z,1788757125,400000,400000,-11934.437,aa01005800016a9e448500061a8000004293fc8abdadb72742940486bdbf055a4293ffabbe1033644293fb93be04478342940d59be0f80cf4293fca1bddbc8e0426ff6deb999ae14000000000000000000000000000cc34f,88
111,pmu-5,2026-09-07T04:58:33.4655629Z,1788757125,600000,600000,-12134.437,aa01005800016a9e4485000927c0000042a5ef373f80114d42a5f90f3f80b80d42a5f8f93f83e3a342a5f0be3f7d9e4a42a5fc833f7d6a5142a5f1443f7d00f5426ff71db9b8e148000000000000000000000000000ec59b,88
112,pmu-4,2026-09-07T04:58:33.4655629Z,1788757125,80000,80000,-11614.437,aa01005800016a9e4485000138800000426bf668bffff475426c1033c0018d14426c0139c0009115426c0184c00209db426bf12bc000f544426c0584c00131d4426ff942b91ecccd0000000000000000000000000006ecf7,88
113,pmu-1,2026-09-07T04:58:33.4655629Z,1788757125,240000,240000,-11774.437,aa01005800016a9e44850003a980000042a601a23f801a4842a5f6a13f7d583142a5fb573f811d1e42a606723f7d736942a5ffc63f85cb1842a5ff543f81dd6e426ff8c4b911d70a00000000000000000000000000021eb4,88
114,pmu-2,2026-09-07T04:58:33.4655629Z,1788757125,480000,480000,-12014.437,aa01005800016a9e44850007530000004287fabfbf638395428805e7bf6328934287fe81bf620f884287fb66bf5fcbb44287eb2ebf5d3ded4287f8ecbf613126426ffa77389b5c29000000000000000000000000000080b5,88
115,pmu-4,2026-09-07T04:58:33.4655629Z,1788757125,100000,100000,-11634.437,aa01005800016a9e4485000186a000004277ff8abfcedddb42780855bfd34aa54277fdf7bfd1aead4277f760bfd2bb304277eb37bfd27be242780433bfd15aea427007a5399351ec0000000000000000000000000007fb42,88
116,pmu-1,2026-09-07T04:58:33.4660651Z,1788757125,260000,260000,-11793.935,aa01005800016a9e44850003f7a0000042ac06463fb0a8ae42abf6003fafc74c42abfd353fb1f70a42ac035e3fae2fd042ac02fd3fb5aeab42abfe153fb14c3d426ffaac381c28f600000000000000000000000000032e4b,88
117,pmu-2,2026-09-07T04:58:33.4660651Z,1788757125,500000,500000,-12033.935,aa01005800016a9e44850007a1200000428dfdadbf027763428e093bbf041f09428dfb36bf011f19428dff5cbefd3b7f428de940befa5009428df8efbf032b9e427005b539663d710000000000000000000000000001d501,88
118,pmu-5,2026-09-07T04:58:33.5185663Z,1788757125,620000,620000,-12101.434,aa01005800016a9e4485000975e0000042abf3da3faf17ba42abf40c3fb1de4b42abf6563fb4e98a42abebc53fb0212b42abfc173fb0154342abed7b3fae49b6426ff5fdb7b851ec000000000000000000000000000f9f0f,88
119,pmu-3,2026-09-07T04:58:33.5185663Z,1788757125,420000,420000,-11901.434,aa01005800016a9e4485000668a000004299ffba3e99e211429a00033e95c752429a02d43e7a57ae4299f8d53e7f30f1429a0e393e6dcd094299f85d3e88d7984270057439955c29000000000000000000000000000dd82d,88
120,pmu-2,2026-09-07T04:58:33.5185663Z,1788757125,520000,520000,-12001.434,aa01005800016a9e44850007ef4000004293fb6ebe02468042940ae1be1161294293f967be065e384293facfbdffcfc74293e5bebdf3c8544293f3f6be0bc3cc427008f6388547ae0000000000000000000000000002be11,88
121,pmu-4,2026-09-07T04:58:33.5185663Z,1788757125,120000,120000,-11601.434,aa01005800016a9e44850001d4c0000042820373bf9e2bcc428202e6bfa1d6eb4281fbbabfa0b9844281f886bfa35bb34281f7f0bfa17be24281ff5cbfa0d85b426ff91fb994b85200000000000000000000000000082563,88
122,pmu-1,2026-09-07T04:58:33.5185663Z,1788757125,280000,280000,-11761.434,aa01005800016a9e4485000445c0000042b2012c3fe09a4142b1f3a83fe14d2942b1ff593fe146ab42b1fe4c3fdfa4a842b206043fe5413342b1fd883fe29471427004e4395147ae00000000000000000000000000041e3f,88
123,pmu-3,2026-09-07T04:58:33.5654409Z,1788757125,440000,440000,-11874.559,aa01005800016a9e44850006b6c0000042a002b93f2e18e9429fffce3f293e7942a0042d3f214b73429ffa503f21925b42a013123f1b4749429ff7db3f24b7c9426ff5dbb99fb852000000000000000000000000000e352a,88
124,pmu-2,2026-09-07T04:58:33.5654409Z,1788757125,540000,540000,-11974.559,aa01005800016a9e448500083d6000004299ff143e78d235429a0e203e6e1f6c4299fd923e811d234299fc8a3e817cae4299e6ff3e886b884299f8b13e7bd7694270067eb84a3d71000000000000000000000000000336e6,88
125,pmu-1,2026-09-07T04:58:33.5654409Z,1788757125,300000,300000,-11734.559,aa01005800016a9e4485000493e0000042b802e84008eeca42b7f506400882f242b802ce4008feda42b7fa184007dad842b801e2400aa1ba42b802124009077c42700110b89ccccd0000000000000000000000000005406b,88
126,pmu-5,2026-09-07T04:58:33.5654409Z,1788757125,640000,640000,-12074.559,aa01005800016a9e44850009c400000042b1eefb3fdfa98b42b1f56c3fe229a142b1f78a3fe4265e42b1edb53fdf3d7f42b1fa723fe099f642b1ea3a3fdedbb0426ffddc392133330000000000000000000000000000bf7b,88
127,pmu-4,2026-09-07T04:58:33.5654409Z,1788757125,140000,140000,-11574.559,aa01005800016a9e4485000222e0000042880607bf5a3b1c42880486bf6590c94287fd9bbf6173914287fb5bbf63e4824287f694bf63db304287fa97bf5f6ae8426ff6cfb83d70a40000000000000000000000000009a701,88
128,pmu-3,2026-09-07T04:58:33.5654409Z,1788757125,460000,460000,-11894.559,aa01005800016a9e4485000704e0000042a5fecf3f87a92242a601483f860e7642a6031a3f806ce042a5f7fd3f8152e042a611b43f79789442a5fbd63f8162ae426ffaa238c3ae14000000000000000000000000000fb59c,88
129,pmu-2,2026-09-07T04:58:33.5654409Z,1788757125,560000,560000,-11994.559,aa01005800016a9e448500088b800000429ffa443f1edd1042a00ecc3f1c1a35429ff8ca3f200c27429fff563f2266f0429fe8d63f22ec76429ffd473f20f556426fff53b912cccd00000000000000000000000000042bfe,88
130,pmu-1,2026-09-07T04:58:33.5654409Z,1788757125,320000,320000,-11754.559,aa01005800016a9e44850004e200000042be025f4021008442bdf114402062d542bdfed64021087542bdf657402072c642bdff054023208f42be057c4021c891427000aab7028f5c0000000000000000000000000006a1ae,88
131,pmu-5,2026-09-07T04:58:33.5654409Z,1788757125,660000,660000,-12094.559,aa01005800016a9e4485000a1220000042b7edf14007764642b7f2ed4008b4f842b7fa6f4009f94542b7f05d4007d17042b7faad4007cb5d42b7eada400815a0426ffa0db89c00000000000000000000000000000001b2b5,88
132,pmu-4,2026-09-07T04:58:33.5654409Z,1788757125,160000,160000,-11594.559,aa01005800016a9e4485000271000000428e0120bef52892428e0208bf034c61428dffafbf000dbb428dfa42bf05ef9e428df57dbf034965428dff0fbefa5ec442700195395ca3d7000000000000000000000000000a37c3,88
133,pmu-3,2026-09-07T04:58:33.620174Z,1788757125,480000,480000,-11859.826,aa01005800016a9e448500075300000042abfef33fb6e92e42ac05cb3fb638f042ac05543fb0242542abf9a13fb1c1ac42ac11013fad45d942abfd983fb1afa3427008bb39905c290000000000000000000000000000bfd2,88
134,pmu-4,2026-09-07T04:58:33.620174Z,1788757125,180000,180000,-11559.826,aa01005800016a9e44850002bf20000042940292bdda508342940188be05c71c42940098be05ba384293f572be16081c4293fa70be0bd8a942940331bdd151b34270077c38f1c28f000000000000000000000000000bb94f,88
135,pmu-2,2026-09-07T04:58:33.620174Z,1788757125,580000,580000,-11959.826,aa01005800016a9e44850008d9a0000042a5fae43f7dcea442a60bb63f7a2dd242a5fc8c3f7fd4e642a5fe3e3f81a50742a5e6353f82bf3242a5fd863f80df34426ff9d2b8e170a400000000000000000000000000050d97,88
136,pmu-1,2026-09-07T04:58:33.620174Z,1788757125,340000,340000,-11719.826,aa01005800016a9e448500053020000042c4044f4039a4a342c3f2264038eaa542c400f8403928d842c3f1ff403918ba42c3f9f4403b66f042c405d9403a1358427009be3939eb850000000000000000000000000007c200,88
137,pmu-5,2026-09-07T04:58:33.620174Z,1788757125,680000,680000,-12059.826,aa01005800016a9e4485000a6040000042bdee43401fbf4842bdf3d740207c5542bdf99640229aac42bdf2f34020033742bdfdc3401f9c5742bde92b401fb4e6426ffb0f37a51eb800000000000000000000000000023888,88
138,pmu-3,2026-09-07T04:58:33.620174Z,1788757125,500000,500000,-11879.826,aa01005800016a9e44850007a120000042b1fc5a3fe86a3a42b202223fe6b2f442b2095e3fe04bd742b1fa4d3fe20cb542b20f643fdea70d42b1f97b3fe278b2426ffc36b98033330000000000000000000000000001372c,88
139,pmu-2,2026-09-07T04:58:33.620174Z,1788757125,600000,600000,-11979.826,aa01005800016a9e4485000927c0000042abf8f13faf6f5142ac06c33fae0c5042abfb233faf11a342ac02133fb111d642abe2783fb2109542abfe8c3faff10d426ff6d3b87570a400000000000000000000000000068e5d,88
140,pmu-4,2026-09-07T04:58:33.620174Z,1788757125,200000,200000,-11579.826,aa01005800016a9e448500030d400000429a004a3e865380429a01223e7a75f64299ff7c3e7e5dc34299f1533e6299b34299ff793e6cdd26429a07963e8b4977427002ddb8bd47ae000000000000000000000000000ce300,88
141,pmu-1,2026-09-07T04:58:33.620174Z,1788757125,360000,360000,-11739.826,aa01005800016a9e448500057e40000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42700748b849999a00000000000000000000000000085c2e,88
142,pmu-5,2026-09-07T04:58:33.620174Z,1788757125,700000,700000,-12079.826,aa01005800016a9e4485000aae60000042c3edfb4037634e42c3f7b740385b9142c3f4e5403b5baa42c3f3764038049a42c3fdbd40384f9542c3ec4f40385e97426ff732b89e3d7100000000000000000000000000038ea1,88
143,pmu-3,2026-09-07T04:58:33.6695296Z,1788757125,520000,520000,-11850.470,aa01005800016a9e44850007ef40000042b7fd81400c710042b8063c400b3ab142b808314008778a42b7fc2c40094f5d42b810a24007e65e42b7fe3740092d74426ff805b8abae140000000000000000000000000002cad7,88
144,pmu-5,2026-09-07T04:58:33.6695296Z,1788757125,720000,720000,-12050.470,aa01005800016a9e4485000afc80000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb427004fa398d1eb800000000000000000000000000041e43,88
145,pmu-2,2026-09-07T04:58:33.6695296Z,1788757125,620000,620000,-11950.470,aa01005800016a9e4485000975e0000042b1f4303fdf9f6442b202523fdf2f3742b1fb4d3fe0850542b1ffae3fe1fc5642b1e33e3fe1f4f942b1fe1f3fe11aa24270094339bccccd0000000000000000000000000007cc73,88
146,pmu-4,2026-09-07T04:58:33.6695296Z,1788757125,220000,220000,-11550.470,aa01005800016a9e448500035b600000429ffbac3f249ade42a005d23f20d62242a003c53f205a50429ff09a3f1a368b42a003d73f1a3fe842a009e33f286f9f4270084c38de8f5c000000000000000000000000000de595,88
147,pmu-1,2026-09-07T04:58:33.6695296Z,1788757125,380000,380000,-11710.470,aa01005800016a9e44850005cc600000425406fdc0306abc42540518c031268d4253f77fc031383d425409b4c030b9db42540968c03116c54253ffc6c030bb51426ffc8db95bc28f0000000000000000000000000009a5dc,88
148,pmu-3,2026-09-07T04:58:33.7201121Z,1788757125,540000,540000,-11819.888,aa01005800016a9e448500083d60000042bdf9cf40246c6842be06264023788d42be0a244020fc3142be00534021a80342be105d401fde2242bdfd5f402154dc427002383950e1480000000000000000000000000003e20f,88
149,pmu-2,2026-09-07T04:58:33.7201121Z,1788757125,640000,640000,-11919.888,aa01005800016a9e44850009c400000042b7f0df4007b95042b804ce400773c342b7fbf14008ae2142b800a84009179b42b7dfa34008f72242b8010a40082bf8427000c1b92e3d710000000000000000000000000008faa0,88
150,pmu-1,2026-09-07T04:58:33.7201121Z,1788757125,400000,400000,-11679.888,aa01005800016a9e448500061a800000426001a0c017df0b42600291c018f2cb425ffb4cc0195dce4260003fc019139d4260058dc019080d425ffcdfc0193383426ff9ccb861999a000000000000000000000000000aa239,88
151,pmu-4,2026-09-07T04:58:33.7201121Z,1788757125,240000,240000,-11519.888,aa01005800016a9e44850003a980000042a600493f81b70b42a606783f804c7042a6009f3f7f61da42a5f1333f7c332542a6022e3f79b82b42a605e93f849a44426ffa13b991a3d7000000000000000000000000000edd3f,88
152,pmu-5,2026-09-07T04:58:33.7201121Z,1788757125,740000,740000,-12019.888,aa01005800016a9e4485000b4aa000004253faaac0317f2f42540297c030fd7a4253f686c030c69142540529c030d62d4253fd18c0316f1d4253ff96c03140df42700083b8b6e1480000000000000000000000000005d5fb,88
153,pmu-3,2026-09-07T04:58:33.7201121Z,1788757125,560000,560000,-11839.888,aa01005800016a9e448500088b80000042c3f8bb403cc3a842c4024c403c26fc42c409c54038790942c40036403a20f642c40bf240377d0742c3feb8403944d8426ff951b93651ec00000000000000000000000000042d2c,88
154,pmu-2,2026-09-07T04:58:33.7201121Z,1788757125,660000,660000,-11939.888,aa01005800016a9e4485000a1220000042bdf4c540207a2d42be050f4020352a42be002040204c6542be00a840211a8d42bde24d40217c6042be04a9401fe9fe426ff735b943851f000000000000000000000000000939c3,88
155,pmu-1,2026-09-07T04:58:33.7201121Z,1788757125,420000,420000,-11699.888,aa01005800016a9e4485000668a00000426bfe64bffe7ce7426bfaf3c00079f4426bf6bcc00143cc426bf896c000ca2f426c0a27c00102db426bfd66c000ddc8426ffc013834cccd000000000000000000000000000b1691,88
156,pmu-4,2026-09-07T04:58:33.7201121Z,1788757125,260000,260000,-11539.888,aa01005800016a9e44850003f7a0000042ac04903fb1aacc42ac09783fb1c37642abfdce3faff27b42abf4ea3faf41c642abff5e3fae0dce42ac08f63fb4ec5d426ff60fb8a47ae1000000000000000000000000000f8e54,88
157,pmu-5,2026-09-07T04:58:33.7201121Z,1788757125,760000,760000,-12039.888,aa01005800016a9e4485000b98c00000425fffbbc019fa6c42600526c019330b425ff74ac018873f42600e5dc0188efa426006e8c019353242600798c018eb8d427002453810000000000000000000000000000000064ace,88
158,pmu-3,2026-09-07T04:58:33.7676964Z,1788757125,580000,580000,-11812.304,aa01005800016a9e44850008d9a0000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb426ff70eb83947ae00000000000000000000000000058629,88
159,pmu-4,2026-09-07T04:58:33.7676964Z,1788757125,280000,280000,-11512.304,aa01005800016a9e4485000445c0000042b202cd3fe10eb542b2096b3fe0c54442b1fc2d3fe14b7242b1f2f83fdff68342b201933fdea2be42b20dd53fe592a9426ff62b360f5c2900000000000000000000000000000a69,88
160,pmu-1,2026-09-07T04:58:33.7676964Z,1788757125,440000,440000,-11672.304,aa01005800016a9e44850006b6c000004277fc03bfcf297f4277f84dbfd136654277fcd1bfd26b3d4277faf0bfd0e63b42780ca3bfd1b77f427802c1bfd2a9a3426ffb42b7747ae1000000000000000000000000000cd996,88
161,pmu-5,2026-09-07T04:58:33.7676964Z,1788757125,780000,780000,-12012.304,aa01005800016a9e4485000be6e00000426bfbb2c00250b3426c0b17c0017397426bfe14bfffce21426c1393bfffb48c426c0c1fc001495f426c091cc000c7fe426fff68b86a8f5c0000000000000000000000000007d8fa,88
162,pmu-2,2026-09-07T04:58:33.7676964Z,1788757125,680000,680000,-11912.304,aa01005800016a9e4485000a6040000042c3f1154038299442c401334038855a42c404374038e3f742c4030040394c6942c3dfa7403a281642c4041c4037ab96426ffbeb38c0f5c3000000000000000000000000000a9cce,88
163,pmu-3,2026-09-07T04:58:33.7676964Z,1788757125,600000,600000,-11832.304,aa01005800016a9e4485000927c0000042540532c03066ce42540823c030e3964253fe2ec0312c76425406a3c030a3d1425408b3c0310afb425405c5c030f4684270006e394000000000000000000000000000000006d0c4,88
164,pmu-2,2026-09-07T04:58:33.7676964Z,1788757125,700000,700000,-11932.304,aa01005800016a9e4485000aae60000042480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42480000c0490fdb42700539393e8f5c000000000000000000000000000b9650,88
165,pmu-1,2026-09-07T04:58:33.7676964Z,1788757125,460000,460000,-11692.304,aa01005800016a9e4485000704e000004282003abf9eec954281fdb2bfa08a5b428201eabfa30ed44281ff89bfa1be67428201a7bfa0511d4281fcfcbfa1ace0426ff862b86b851f000000000000000000000000000d9f21,88
166,pmu-5,2026-09-07T04:58:33.7676964Z,1788757125,800000,800000,-12032.304,aa01005800016a9e4485000c3500000042780033bfd3b5b842780509bfd19db24277f475bfcf7de042780f58bfd067d242780240bfd31c9842780ab4bfd0540b4270008037b3333300000000000000000000000000084143,88
167,pmu-4,2026-09-07T04:58:33.768319Z,1788757125,300000,300000,-11531.681,aa01005800016a9e4485000493e0000042b802ed400882a442b80d0c400833cf42b8003640084eb242b7f1db40089d4a42b800ec40077f5442b811c8400b5b0d427001ac396b999a00000000000000000000000000015172,88
168,pmu-5,2026-09-07T04:58:33.8146789Z,1788757125,820000,820000,-12005.321,aa01005800016a9e4485000c83200000428200a2bfa41be3428201dabfa0a62d4281f8bcbf9fd6f242820a40bf9f8cec428202b2bfa3a2e24282050abfa13794426ffb1ab8dd1eb800000000000000000000000000095bd5,88
169,pmu-2,2026-09-07T04:58:33.8146789Z,1788757125,720000,720000,-11905.321,aa01005800016a9e4485000afc8000004253fc57c030f6cf42540722c030ea02425405a2c0306ff44253fce0c030baeb4254081cc03100e94253f98ec0308d2f4270097338ad1eb8000000000000000000000000000c20c1,88
170,pmu-1,2026-09-07T04:58:33.8146789Z,1788757125,480000,480000,-11665.321,aa01005800016a9e448500075300000042880456bf5b44c24287fb5abf607dcd42880547bf681ef7428802fbbf629ca74287fefbbf5feccb4287fc9fbf62c533426fffa83914f5c3000000000000000000000000000e01ce,88
171,pmu-3,2026-09-07T04:58:33.8146789Z,1788757125,620000,620000,-11805.321,aa01005800016a9e4485000975e0000042600bf2c018289e426010b3c018a219425fffaac0199ec54260081dc018e536425fff76c0186b6b42600f6bc0193bf6427007d3391770a40000000000000000000000000007e48b,88
172,pmu-4,2026-09-07T04:58:33.8146789Z,1788757125,320000,320000,-11505.321,aa01005800016a9e44850004e200000042be00324020190642be0cfc4020c5ae42bdfc924020182c42bdf07a40205ab742bdfe52401f5f1542be11f94023265b427007cb38fab8520000000000000000000000000002ca89,88
173,pmu-3,2026-09-07T04:58:33.8594063Z,1788757125,640000,640000,-11780.594,aa01005800016a9e44850009c4000000426c044bbfff34b6426c1002c0006dd2426bf631c0014bdc426c01aec000eeea426bf95dbfffb05b426c06c7c000fd1342700682b7d7ae1400000000000000000000000000083159,88
174,pmu-5,2026-09-07T04:58:33.8594063Z,1788757125,840000,840000,-11980.594,aa01005800016a9e4485000cd140000042880306bf671d8a42880505bf5e4e394287fc60bf5ee53842880a8cbf5c8f51428806c5bf68b2124288068abf62c34b426ffe3f3880cccd000000000000000000000000000afefd,88
175,pmu-2,2026-09-07T04:58:33.8594063Z,1788757125,740000,740000,-11880.594,aa01005800016a9e4485000b4aa00000425ffba9c018e2c84260110fc0191350425fff2bc0183f8e425ffa67c0193baa426009f3c018f279425ffaf4c018dd2e4270092fb6ae147b000000000000000000000000000d06d1,88
176,pmu-1,2026-09-07T04:58:33.8594063Z,1788757125,500000,500000,-11640.594,aa01005800016a9e44850007a1200000428e08cbbef1cab5428dfca5befafc4d428e0635bf0863f1428e0807beffe2e4428dfbfebefd7013428dfc55bf03fbd2426ffc51b888cccd000000000000000000000000000fd557,88
177,pmu-3,2026-09-07T04:58:33.8594063Z,1788757125,660000,660000,-11800.594,aa01005800016a9e4485000a122000004277fef5bfcdbe3a42780e1cbfcfc3c24277ec4cbfd1ccd7427801e9bfd0677c4278032bbfcfd10142780ea5bfd21ad1426ffa05b97fc28f0000000000000000000000000009ca4f,88
